"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"11/09/2025";"2200";"";"";"";"";"";"";"";"";"";"941,5";"941,6";"941,0";"2,4";"223,0";"3,7";"9,90";"0,0"
"11/09/2025";"2300";"";"";"";"";"";"";"";"";"";"941,8";"941,8";"941,5";"1,9";"179,0";"4,4";"";"0,0"
"12/09/2025";"0000";"";"";"";"";"";"";"";"";"";"942,0";"942,0";"941,7";"3,6";"189,0";"4,6";"";"0,0"
"12/09/2025";"0100";"";"";"";"";"";"";"";"";"";"941,9";"942,3";"941,9";"2,2";"146,0";"4,5";"";"0,0"
"12/09/2025";"0200";"";"";"";"";"";"";"";"";"";"941,3";"941,9";"941,3";"3,5";"130,0";"8,0";"";"0,0"
"12/09/2025";"0300";"";"";"";"";"";"";"";"";"";"941,9";"941,9";"941,2";"6,0";"120,0";"10,6";"";"0,0"
"12/09/2025";"0400";"";"";"";"";"";"";"";"";"";"941,7";"942,0";"941,7";"5,3";"112,0";"10,5";"";"0,0"
"12/09/2025";"0500";"";"";"";"";"";"";"";"";"";"941,5";"941,7";"941,5";"6,5";"109,0";"10,4";"";"0,0"
"12/09/2025";"0600";"";"";"";"";"";"";"";"";"";"941,1";"941,5";"941,1";"7,6";"116,0";"11,0";"";"0,0"
"12/09/2025";"0700";"";"";"";"";"";"";"";"";"";"940,9";"941,2";"940,8";"6,4";"114,0";"11,9";"";"0,0"
"12/09/2025";"0800";"";"";"";"";"";"";"";"";"";"941,0";"941,1";"940,9";"6,1";"113,0";"9,9";"";"0,0"
"12/09/2025";"0900";"";"";"";"";"";"";"";"";"";"941,1";"941,2";"940,9";"7,1";"113,0";"11,2";"";"0,0"
"12/09/2025";"1000";"";"";"";"";"";"";"";"";"";"941,4";"941,4";"941,1";"6,7";"113,0";"11,2";"42,10";"0,0"
"12/09/2025";"1100";"";"";"";"";"";"";"";"";"";"941,5";"941,6";"941,2";"6,0";"117,0";"9,9";"641,70";"0,0"
"12/09/2025";"1200";"";"";"";"";"";"";"";"";"";"941,6";"941,8";"941,5";"5,2";"116,0";"9,0";"1513,10";"0,0"
"12/09/2025";"1300";"";"";"";"";"";"";"";"";"";"941,6";"941,6";"941,5";"4,4";"119,0";"8,6";"2306,10";"0,0"
"12/09/2025";"1400";"";"";"";"";"";"";"";"";"";"941,8";"941,9";"941,6";"2,8";"143,0";"6,3";"2913,60";"0,0"
"12/09/2025";"1500";"";"";"";"";"";"";"";"";"";"941,4";"941,8";"941,4";"1,7";"121,0";"4,5";"3267,70";"0,0"
"12/09/2025";"1600";"";"";"";"";"";"";"";"";"";"940,8";"941,5";"940,8";"2,1";"128,0";"4,5";"3388,80";"0,0"
"12/09/2025";"1700";"";"";"";"";"";"";"";"";"";"939,8";"940,8";"939,8";"3,5";"164,0";"6,2";"3255,40";"0,0"
"12/09/2025";"1800";"";"";"";"";"";"";"";"";"";"939,3";"939,9";"939,2";"4,0";"166,0";"6,9";"2867,80";"0,0"
"12/09/2025";"1900";"";"";"";"";"";"";"";"";"";"939,0";"939,3";"939,0";"4,6";"150,0";"7,5";"2243,10";"0,0"
"12/09/2025";"2000";"";"";"";"";"";"";"";"";"";"939,0";"939,1";"939,0";"4,3";"135,0";"7,6";"1428,90";"0,0"
"12/09/2025";"2100";"";"";"";"";"";"";"";"";"";"939,4";"939,5";"939,0";"5,4";"147,0";"7,9";"533,10";"0,0"
"12/09/2025";"2200";"";"";"";"";"";"";"";"";"";"939,6";"939,6";"939,4";"3,6";"134,0";"7,9";"26,00";"0,0"
"12/09/2025";"2300";"";"";"";"";"";"";"";"";"";"939,8";"939,9";"939,6";"3,6";"118,0";"5,4";"";"0,0"
"13/09/2025";"0000";"";"";"";"";"";"";"";"";"";"939,8";"939,8";"939,7";"5,5";"120,0";"8,5";"";"0,0"
"13/09/2025";"0100";"";"";"";"";"";"";"";"";"";"940,1";"940,2";"939,8";"4,7";"113,0";"8,5";"";"0,0"
"13/09/2025";"0200";"";"";"";"";"";"";"";"";"";"939,9";"940,1";"939,9";"6,4";"120,0";"10,6";"";"0,0"
"13/09/2025";"0300";"";"";"";"";"";"";"";"";"";"939,8";"940,0";"939,8";"6,1";"106,0";"10,6";"";"0,0"
"13/09/2025";"0400";"";"";"";"";"";"";"";"";"";"939,6";"939,8";"939,6";"5,3";"115,0";"8,8";"";"0,0"
"13/09/2025";"0500";"";"";"";"";"";"";"";"";"";"939,2";"939,6";"939,2";"3,8";"103,0";"7,7";"";"0,0"
"13/09/2025";"0600";"";"";"";"";"";"";"";"";"";"938,7";"939,2";"938,7";"4,8";"110,0";"7,1";"";"0,0"
"13/09/2025";"0700";"";"";"";"";"";"";"";"";"";"938,1";"938,7";"938,1";"5,0";"109,0";"7,3";"";"0,0"
"13/09/2025";"0800";"";"";"";"";"";"";"";"";"";"938,3";"938,3";"938,1";"5,2";"114,0";"7,0";"";"0,0"
"13/09/2025";"0900";"";"";"";"";"";"";"";"";"";"938,9";"938,9";"938,3";"6,5";"115,0";"9,1";"";"0,0"
"13/09/2025";"1000";"";"";"";"";"";"";"";"";"";"939,6";"939,6";"938,9";"6,2";"104,0";"9,1";"45,80";"0,0"
"13/09/2025";"1100";"";"";"";"";"";"";"";"";"";"939,9";"940,0";"939,5";"5,4";"106,0";"8,9";"629,30";"0,0"
"13/09/2025";"1200";"";"";"";"";"";"";"";"";"";"940,6";"940,6";"939,9";"7,2";"113,0";"9,8";"1493,70";"0,0"
"13/09/2025";"1300";"";"";"";"";"";"";"";"";"";"940,8";"940,8";"940,6";"5,0";"111,0";"9,6";"2279,50";"0,0"
"13/09/2025";"1400";"";"";"";"";"";"";"";"";"";"940,7";"940,9";"940,7";"4,5";"105,0";"7,6";"2882,30";"0,0"
"13/09/2025";"1500";"";"";"";"";"";"";"";"";"";"940,2";"940,7";"940,1";"4,2";"108,0";"6,5";"3240,40";"0,0"
"13/09/2025";"1600";"";"";"";"";"";"";"";"";"";"939,3";"940,2";"939,3";"3,2";"92,0";"6,6";"3323,30";"0,0"
"13/09/2025";"1700";"";"";"";"";"";"";"";"";"";"938,3";"939,3";"938,3";"4,3";"139,0";"6,9";"3016,70";"0,0"
"13/09/2025";"1800";"";"";"";"";"";"";"";"";"";"937,8";"938,4";"937,8";"2,8";"133,0";"6,9";"2536,30";"0,0"
"13/09/2025";"1900";"";"";"";"";"";"";"";"";"";"937,4";"937,8";"937,4";"3,4";"120,0";"5,8";"2140,80";"0,0"
"13/09/2025";"2000";"";"";"";"";"";"";"";"";"";"937,4";"937,4";"937,4";"3,8";"143,0";"6,0";"1243,20";"0,0"
"13/09/2025";"2100";"";"";"";"";"";"";"";"";"";"937,6";"937,8";"937,4";"3,9";"135,0";"6,0";"499,60";"0,0"
"13/09/2025";"2200";"";"";"";"";"";"";"";"";"";"937,7";"937,8";"937,6";"5,1";"120,0";"7,4";"21,80";"0,0"
"13/09/2025";"2300";"";"";"";"";"";"";"";"";"";"938,0";"938,0";"937,7";"5,5";"117,0";"8,0";"";"0,0"
"14/09/2025";"0000";"";"";"";"";"";"";"";"";"";"938,3";"938,3";"938,0";"5,4";"114,0";"7,9";"";"0,0"
"14/09/2025";"0100";"";"";"";"";"";"";"";"";"";"938,7";"938,8";"938,1";"2,7";"86,0";"7,6";"";"0,0"
"14/09/2025";"0200";"";"";"";"";"";"";"";"";"";"938,4";"938,7";"938,3";"4,9";"99,0";"7,2";"";"0,0"
"14/09/2025";"0300";"";"";"";"";"";"";"";"";"";"938,2";"938,5";"938,2";"5,1";"95,0";"7,9";"";"0,0"
"14/09/2025";"0400";"";"";"";"";"";"";"";"";"";"938,0";"938,2";"937,8";"5,5";"95,0";"8,7";"";"0,0"
"14/09/2025";"0500";"";"";"";"";"";"";"";"";"";"937,9";"938,1";"937,4";"2,5";"113,0";"8,6";"";"0,0"
"14/09/2025";"0600";"";"";"";"";"";"";"";"";"";"938,0";"938,1";"937,7";"1,7";"119,0";"4,3";"";"0,0"
"14/09/2025";"0700";"";"";"";"";"";"";"";"";"";"938,0";"938,1";"937,8";"3,3";"99,0";"5,3";"";"0,0"
"14/09/2025";"0800";"";"";"";"";"";"";"";"";"";"937,9";"938,2";"937,8";"3,3";"84,0";"5,0";"";"0,0"
"14/09/2025";"0900";"";"";"";"";"";"";"";"";"";"938,7";"938,7";"937,9";"3,4";"108,0";"5,8";"";"0,0"
"14/09/2025";"1000";"";"";"";"";"";"";"";"";"";"938,9";"939,2";"938,6";"6,0";"102,0";"8,2";"40,80";"0,0"
"14/09/2025";"1100";"";"";"";"";"";"";"";"";"";"940,0";"940,0";"938,9";"4,6";"112,0";"9,1";"584,40";"0,0"
"14/09/2025";"1200";"";"";"";"";"";"";"";"";"";"941,4";"941,5";"939,9";"2,4";"89,0";"7,1";"1240,60";"0,0"
"14/09/2025";"1300";"";"";"";"";"";"";"";"";"";"941,5";"941,6";"941,3";"4,2";"76,0";"6,5";"1729,70";"0,0"
"14/09/2025";"1400";"";"";"";"";"";"";"";"";"";"941,5";"941,8";"941,5";"2,9";"49,0";"6,5";"2083,90";"0,0"
"14/09/2025";"1500";"";"";"";"";"";"";"";"";"";"940,4";"941,5";"940,4";"3,8";"56,0";"7,5";"1862,70";"0,0"
"14/09/2025";"1600";"";"";"";"";"";"";"";"";"";"939,9";"940,4";"939,9";"2,4";"45,0";"6,7";"2411,90";"0,0"
"14/09/2025";"1700";"";"";"";"";"";"";"";"";"";"939,5";"940,3";"939,5";"5,1";"123,0";"8,4";"1944,20";"0,0"
"14/09/2025";"1800";"";"";"";"";"";"";"";"";"";"939,0";"939,5";"938,9";"4,4";"106,0";"8,4";"1546,80";"0,0"
"14/09/2025";"1900";"";"";"";"";"";"";"";"";"";"939,1";"939,1";"938,9";"4,1";"121,0";"6,5";"1749,60";"0,0"
"14/09/2025";"2000";"";"";"";"";"";"";"";"";"";"939,1";"939,2";"939,1";"4,0";"109,0";"5,9";"1195,40";"0,0"
"14/09/2025";"2100";"";"";"";"";"";"";"";"";"";"939,1";"939,2";"939,0";"3,6";"110,0";"5,6";"361,60";"0,0"
"14/09/2025";"2200";"";"";"";"";"";"";"";"";"";"938,9";"939,1";"938,9";"3,7";"85,0";"5,2";"16,70";"0,0"
"14/09/2025";"2300";"";"";"";"";"";"";"";"";"";"939,0";"939,0";"938,7";"2,2";"21,0";"5,5";"";"0,0"
"15/09/2025";"0000";"";"";"";"";"";"";"";"";"";"938,9";"939,1";"938,9";"3,7";"86,0";"4,9";"";"0,0"
"15/09/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/09/2025";"0200";"";"";"";"";"";"";"";"";"";"938,9";"939,2";"938,9";"4,6";"90,0";"5,5";"";"0,0"
"15/09/2025";"0300";"";"";"";"";"";"";"";"";"";"938,7";"938,9";"938,6";"2,6";"82,0";"5,8";"";"0,0"
"15/09/2025";"0400";"";"";"";"";"";"";"";"";"";"938,1";"938,7";"938,1";"4,2";"89,0";"5,5";"";"0,0"
"15/09/2025";"0500";"";"";"";"";"";"";"";"";"";"937,7";"938,2";"937,7";"4,8";"94,0";"6,4";"";"0,0"
"15/09/2025";"0600";"";"";"";"";"";"";"";"";"";"937,0";"937,8";"937,0";"5,6";"90,0";"7,8";"";"0,0"
"15/09/2025";"0700";"";"";"";"";"";"";"";"";"";"936,6";"937,0";"936,6";"5,2";"91,0";"7,5";"";"0,0"
"15/09/2025";"0800";"";"";"";"";"";"";"";"";"";"936,2";"936,7";"936,1";"6,0";"89,0";"8,0";"";"0,0"
"15/09/2025";"0900";"";"";"";"";"";"";"";"";"";"936,7";"936,7";"936,1";"5,1";"85,0";"7,8";"";"0,0"
"15/09/2025";"1000";"";"";"";"";"";"";"";"";"";"937,5";"937,5";"936,6";"3,1";"91,0";"7,6";"51,90";"0,0"
"15/09/2025";"1100";"";"";"";"";"";"";"";"";"";"938,1";"938,1";"937,5";"4,2";"107,0";"6,3";"575,70";"0,0"
"15/09/2025";"1200";"";"";"";"";"";"";"";"";"";"940,1";"940,3";"938,1";"5,7";"162,0";"10,8";"877,60";"0,0"
"15/09/2025";"1300";"";"";"";"";"";"";"";"";"";"938,7";"940,3";"938,7";"8,5";"103,0";"12,6";"1749,40";"0,0"
"15/09/2025";"1400";"";"";"";"";"";"";"";"";"";"940,8";"940,8";"938,6";"3,9";"159,0";"12,6";"1319,60";"0,0"
"15/09/2025";"1500";"";"";"";"";"";"";"";"";"";"941,7";"941,7";"940,8";"4,8";"189,0";"9,4";"514,10";"0,0"
"15/09/2025";"1600";"";"";"";"";"";"";"";"";"";"940,5";"941,8";"940,5";"4,2";"129,0";"7,9";"534,10";"0,0"
"15/09/2025";"1700";"";"";"";"";"";"";"";"";"";"940,4";"940,5";"939,9";"3,1";"111,0";"7,7";"467,60";"0,0"
"15/09/2025";"1800";"";"";"";"";"";"";"";"";"";"939,7";"940,4";"939,3";"4,7";"135,0";"7,9";"674,90";"0,0"
"15/09/2025";"1900";"";"";"";"";"";"";"";"";"";"940,7";"940,8";"939,6";"1,6";"328,0";"8,4";"274,40";"0,0"
"15/09/2025";"2000";"";"";"";"";"";"";"";"";"";"940,0";"940,9";"940,0";"2,6";"127,0";"4,8";"141,50";"1,8"
"15/09/2025";"2100";"";"";"";"";"";"";"";"";"";"939,0";"940,0";"939,0";"5,9";"103,0";"8,0";"67,10";"0,8"
"15/09/2025";"2200";"";"";"";"";"";"";"";"";"";"938,8";"939,0";"938,5";"5,3";"98,0";"9,4";"3,00";"0,4"
"15/09/2025";"2300";"";"";"";"";"";"";"";"";"";"939,4";"939,5";"938,6";"5,8";"92,0";"8,6";"";"1,0"
"16/09/2025";"0000";"";"";"";"";"";"";"";"";"";"940,5";"940,6";"939,3";"4,0";"117,0";"7,7";"";"1,8"
"16/09/2025";"0100";"";"";"";"";"";"";"";"";"";"940,6";"941,0";"940,5";"3,8";"59,0";"5,2";"";"0,8"
"16/09/2025";"0200";"";"";"";"";"";"";"";"";"";"939,0";"940,7";"939,0";"3,8";"35,0";"6,0";"";"0,6"
"16/09/2025";"0300";"";"";"";"";"";"";"";"";"";"938,5";"939,0";"938,0";"4,7";"349,0";"8,2";"";"0,0"
"16/09/2025";"0400";"";"";"";"";"";"";"";"";"";"936,9";"938,5";"936,5";"3,2";"20,0";"11,0";"";"0,0"
"16/09/2025";"0500";"";"";"";"";"";"";"";"";"";"936,4";"937,6";"936,4";"3,0";"102,0";"5,5";"";"0,0"
"16/09/2025";"0600";"";"";"";"";"";"";"";"";"";"936,4";"936,5";"936,1";"3,8";"119,0";"5,3";"";"0,0"
"16/09/2025";"0700";"";"";"";"";"";"";"";"";"";"936,5";"936,5";"936,2";"1,3";"145,0";"5,1";"";"0,0"
"16/09/2025";"0800";"";"";"";"";"";"";"";"";"";"937,3";"937,3";"936,5";"2,5";"170,0";"4,3";"";"0,0"
"16/09/2025";"0900";"";"";"";"";"";"";"";"";"";"938,1";"938,1";"937,3";"1,2";"68,0";"7,2";"";"0,0"
"16/09/2025";"1000";"";"";"";"";"";"";"";"";"";"938,7";"938,8";"938,1";"2,0";"93,0";"3,5";"21,20";"0,0"
"16/09/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/09/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
