"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/10/2024";"1300";"19,2";"19,2";"18,9";"";"";"";"";"";"";"933,6";"934,1";"932,1";"4,4";"142,0";"14,2";"220,40";"0,0"
"02/10/2024";"1400";"18,3";"19,2";"18,3";"";"";"";"";"";"";"934,3";"935,1";"933,5";"3,6";"162,0";"9,6";"102,10";"8,6"
"02/10/2024";"1500";"18,2";"18,4";"18,2";"";"";"";"";"";"";"932,8";"935,7";"932,5";"6,0";"78,0";"10,3";"181,70";"2,8"
"02/10/2024";"1600";"18,8";"18,8";"18,1";"";"";"";"";"";"";"933,7";"934,2";"932,8";"3,7";"102,0";"10,1";"266,50";"1,2"
"02/10/2024";"1700";"19,6";"19,7";"18,8";"";"";"";"";"";"";"932,4";"934,6";"932,3";"4,3";"130,0";"6,4";"346,00";"1,0"
"02/10/2024";"1800";"20,4";"21,2";"19,6";"";"";"";"";"";"";"931,8";"932,9";"931,8";"2,6";"86,0";"6,4";"1126,20";"0,0"
"02/10/2024";"1900";"19,7";"20,4";"19,6";"";"";"";"";"";"";"932,3";"933,2";"931,7";"1,6";"181,0";"5,4";"266,30";"1,0"
"02/10/2024";"2000";"19,4";"20,0";"19,1";"";"";"";"";"";"";"933,5";"933,5";"932,3";"2,0";"338,0";"5,1";"161,80";"1,8"
"02/10/2024";"2100";"19,2";"19,8";"19,2";"";"";"";"";"";"";"933,9";"933,9";"933,5";"3,3";"191,0";"4,6";"209,80";"0,0"
"02/10/2024";"2200";"18,0";"19,2";"18,0";"";"";"";"";"";"";"935,2";"935,2";"933,8";"3,7";"199,0";"7,7";"3,70";"0,0"
"02/10/2024";"2300";"17,3";"18,0";"17,2";"";"";"";"";"";"";"936,6";"936,6";"935,2";"5,7";"141,0";"11,2";"1,00";"0,0"
"03/10/2024";"0000";"16,9";"17,4";"16,9";"";"";"";"";"";"";"937,3";"937,3";"936,6";"5,9";"138,0";"9,9";"1,30";"0,0"
"03/10/2024";"0100";"16,6";"17,0";"16,6";"";"";"";"";"";"";"937,6";"937,6";"937,2";"5,8";"149,0";"10,6";"";"0,0"
"03/10/2024";"0200";"16,1";"16,6";"16,1";"";"";"";"";"";"";"937,5";"937,6";"937,3";"5,9";"150,0";"12,1";"";"0,0"
"03/10/2024";"0300";"15,5";"16,1";"15,5";"";"";"";"";"";"";"937,4";"937,7";"937,4";"4,9";"132,0";"10,1";"";"0,0"
